ROUTE_ID,STOP_ID,ROUTE_NAME,STOP_NAME,OBJECTID,x,y
4622,14001000,Pukete,"20 Tupelo St, Hamilton",1,1796797.002,5821113.3696
19537,14001013,Meteor,"126 Ellicott Rd, Hamilton",2,1797207.2951,5815458.1785
3771,14001013,Orbiter,"126 Ellicott Rd, Hamilton",3,1797207.2951,5815458.1785
4620,14001015,Te Rapa,"202 Sandwich Rd, Hamilton",4,1798126.531,5819726.9019
4622,14001015,Pukete,"202 Sandwich Rd, Hamilton",5,1798126.531,5819726.9019
4622,14001017,Pukete,"86 Sandwich Rd, Hamilton",6,1798725.7996,5819252.1279
4622,14001020,Pukete,"12 Braid Rd, Hamilton",7,1799043.4963,5818674.1892
9032,14001024,Rototuna Circular,"10 Borman Rd, Hamilton",8,1800816.2789,5822674.5472
9032,14001025,Rototuna Circular,"Opp 22 Borman Rd, Hamilton",9,1800932.8443,5822640.9566
4622,14001028,Pukete,"1340 Victoria St, Hamilton",10,1799472.5324,5817250.5646
4612,14001029,Claudelands,"18 Fifth Ave, Hamilton",11,1802128.9325,5817007.722
4606,14001036,Fairfield,"611 Victoria St, Hamilton",12,1800761.5614,5815713.0604
4612,14001036,Claudelands,"611 Victoria St, Hamilton",13,1800761.5614,5815713.0604
4616,14001036,Rototuna,"611 Victoria St, Hamilton",14,1800761.5614,5815713.0604
4622,14001036,Pukete,"611 Victoria St, Hamilton",15,1800761.5614,5815713.0604
4648,14001036,Chartwell,"611 Victoria St, Hamilton",16,1800761.5614,5815713.0604
9022,14001036,Flagstaff,"611 Victoria St, Hamilton",17,1800761.5614,5815713.0604
9032,14001036,Rototuna Circular,"611 Victoria St, Hamilton",18,1800761.5614,5815713.0604
4606,14001038,Fairfield,"967 Victoria St, Hamilton",19,1800376.7217,5816274.8412
4616,14001038,Rototuna,"967 Victoria St, Hamilton",20,1800376.7217,5816274.8412
4622,14001038,Pukete,"967 Victoria St, Hamilton",21,1800376.7217,5816274.8412
4648,14001038,Chartwell,"967 Victoria St, Hamilton",22,1800376.7217,5816274.8412
9022,14001038,Flagstaff,"967 Victoria St, Hamilton",23,1800376.7217,5816274.8412
9032,14001038,Rototuna Circular,"967 Victoria St, Hamilton",24,1800376.7217,5816274.8412
19537,14001043,Meteor,"150 Tristram St, Hamilton",25,1800358.6289,5815462.8086
4612,14001044,Claudelands,"15C Chedworth Ave, Hamilton",26,1801190.0186,5819238.6312
3771,14001049,Orbiter,"121 Discovery Dr, Hamilton",27,1798783.303,5821991.9349
4641,14001049,Flagstaff North,"121 Discovery Dr, Hamilton",28,1798783.303,5821991.9349
3720,14001054,Tamahere/Matangi,"211 Cambridge Rd, Hamilton (Caltex)",29,1804361.9596,5813751.1698
4604,14001054,Hillcrest,"211 Cambridge Rd, Hamilton (Caltex)",30,1804361.9596,5813751.1698
4618,14001054,Hamilton Gardens Uni,"211 Cambridge Rd, Hamilton (Caltex)",31,1804361.9596,5813751.1698
4606,14001058,Fairfield,"61 Bankwood Rd, Hamilton (Fairfield College)",32,1800543.4631,5818211.1041
4616,14001058,Rototuna,"61 Bankwood Rd, Hamilton (Fairfield College)",33,1800543.4631,5818211.1041
9022,14001058,Flagstaff,"61 Bankwood Rd, Hamilton (Fairfield College)",34,1800543.4631,5818211.1041
9032,14001058,Rototuna Circular,"61 Bankwood Rd, Hamilton (Fairfield College)",35,1800543.4631,5818211.1041
15643,14001066,Bremworth / Templeview,"38 King St, Hamilton",36,1799717.4843,5815318.8802
19537,14001068,Meteor,"2 Nevada Rd, Hamilton",37,1804877.9296,5814916.9342
19537,14001071,Meteor,"150 Masters Ave, Hamilton",38,1804987.7054,5814597.7361
19537,14001074,Meteor,"68 Masters Ave, Hamilton",39,1804355.8336,5814390.2161
19537,14001078,Meteor,"96 Hillcrest Rd, Hamilton",40,1804096.4561,5814830.4229
19537,14001080,Meteor,"66 Hyde Ave, Hamilton (Nawton Mall)",41,1796982.5506,5816080.1018
19537,14001083,Meteor,"272 Clyde St, Hamilton (opp Four Square)",42,1803326.6777,5814957.0279
3771,14001083,Orbiter,"272 Clyde St, Hamilton (opp Four Square)",43,1803326.6777,5814957.0279
4610,14001083,University,"272 Clyde St, Hamilton (opp Four Square)",44,1803326.6777,5814957.0279
3771,14001089,Orbiter,"Opp 27 Te Kōwhai Rd E, Hamilton",45,1796179.6844,5820174.4095
4604,14001091,Hillcrest,"401 Grey St, Hamilton",46,1801901.0173,5814715.3645
4618,14001091,Hamilton Gardens Uni,"401 Grey St, Hamilton",47,1801901.0173,5814715.3645
3771,14001098,Orbiter,"158 Pūkete Rd, Hamilton",48,1797284.2863,5820573.6311
4604,14001100,Hillcrest,"430 Grey St, Hamilton",49,1801896.8953,5814787.973
4618,14001100,Hamilton Gardens Uni,"430 Grey St, Hamilton",50,1801896.8953,5814787.973
9022,14001101,Flagstaff,"Opp 1105 River Rd, Hamilton",51,1798838.7201,5820318.658
9032,14001101,Rototuna Circular,"Opp 1105 River Rd, Hamilton",52,1798838.7201,5820318.658
19537,14001109,Meteor,"271 Clyde St, Hamilton (Four Square)",53,1803319.5218,5814965.9146
3771,14001109,Orbiter,"271 Clyde St, Hamilton (Four Square)",54,1803319.5218,5814965.9146
4610,14001109,University,"271 Clyde St, Hamilton (Four Square)",55,1803319.5218,5814965.9146
4648,14001124,Chartwell,"558 River Rd, Hamilton",56,1799931.9552,5817284.8363
9022,14001124,Flagstaff,"558 River Rd, Hamilton",57,1799931.9552,5817284.8363
9032,14001124,Rototuna Circular,"558 River Rd, Hamilton",58,1799931.9552,5817284.8363
19537,14001125,Meteor,"42 Lloyd Dr, Hamilton",59,1796462.2563,5816718.2518
4608,14001126,Fitzroy,"78 Alison St, Hamilton (opp Gower Park)",60,1799954.1145,5813129.5472
19537,14001129,Meteor,"57 Silverdale Rd, Hamilton",61,1805102.1839,5814520.9305
4618,14001129,Hamilton Gardens Uni,"57 Silverdale Rd, Hamilton",62,1805102.1839,5814520.9305
4638,14001130,Dinsdale,"211 Grandview Rd, Hamilton",63,1796352.2004,5815658.7431
4610,14001135,University,"21 Wilson St, Hamilton",64,1802634.8497,5815281.162
3771,14001139,Orbiter,"44 Whatawhata Rd, Hamilton (Dinsdale Shops)",65,1797735.1019,5814531
4638,14001139,Dinsdale,"44 Whatawhata Rd, Hamilton (Dinsdale Shops)",66,1797735.1019,5814531
3720,14001141,Tamahere/Matangi,"69 Knighton Rd, Hamilton",67,1803418.5591,5814823.0031
4618,14001141,Hamilton Gardens Uni,"69 Knighton Rd, Hamilton",68,1803418.5591,5814823.0031
15643,14001144,Bremworth / Templeview,"30 Tuhikaramea Rd, Hamilton",69,1797880.6341,5814430.7451
19537,14001145,Meteor,"167 Dinsdale Rd, Hamilton",70,1796968.5906,5814866.8953
4638,14001145,Dinsdale,"167 Dinsdale Rd, Hamilton",71,1796968.5906,5814866.8953
3771,14001147,Orbiter,"120 Killarney Rd, Hamilton",72,1798847.1796,5814531.985
4638,14001147,Dinsdale,"120 Killarney Rd, Hamilton",73,1798847.1796,5814531.985
12858,14001161,Comet,"400 Ulster St, Hamilton",74,1799393.8964,5816984.2093
3771,14001163,Orbiter,"67 Anglesea St, Hamilton",75,1801291.2123,5814535.9888
4608,14001163,Fitzroy,"67 Anglesea St, Hamilton",76,1801291.2123,5814535.9888
3771,14001168,Orbiter,"219A Killarney Rd, Hamilton",77,1798100.811,5814546.9054
4638,14001168,Dinsdale,"219A Killarney Rd, Hamilton",78,1798100.811,5814546.9054
3771,14001170,Orbiter,"180 Whatawhata Rd, Hamilton",79,1796862.823,5814319.3937
3771,14001171,Orbiter,"112 Avalon Dr, Hamilton (Turners)",80,1797392.1483,5817117.1414
12858,14001178,Comet,"31 Bruce Ave, Hamilton",81,1801423.2477,5811925.9523
4618,14001185,Hamilton Gardens Uni,"49 MacFarlane St, Hamilton",82,1801908.2503,5813740.6273
19537,14001189,Meteor,"20 Lloyd Dr, Hamilton",83,1796450.5721,5816878.639
12858,14001190,Comet,"740 Te Rapa Rd, Hamilton (Z Service Station)",84,1797397.4889,5819303.1533
3771,14001191,Orbiter,"Opp 1162 River Rd, Hamilton",85,1798405.4611,5820824.8608
9032,14001191,Rototuna Circular,"Opp 1162 River Rd, Hamilton",86,1798405.4611,5820824.8608
9022,14001200,Flagstaff,"94 Endeavour Ave, Hamilton",87,1798485.6465,5821434.279
15643,14001201,Bremworth / Templeview,"3 Amanda Ave, Hamilton",88,1797602.7513,5813987.2936
9022,14001203,Flagstaff,"Opp 23 Endeavour Ave, Hamilton",89,1798904.015,5820912.6667
3771,14001204,Orbiter,"1126 River Rd, Hamilton",90,1798663.9636,5820696.9431
9022,14001204,Flagstaff,"1126 River Rd, Hamilton",91,1798663.9636,5820696.9431
9032,14001204,Rototuna Circular,"1126 River Rd, Hamilton",92,1798663.9636,5820696.9431
4620,14001208,Te Rapa,"185 Māeroa Rd, Hamilton",93,1798944.85,5816364.507
3771,14001212,Orbiter,Lynden Court East A (Chartwell Shopping Centre),94,1800757.8847,5819337.8438
4606,14001212,Fairfield,Lynden Court East A (Chartwell Shopping Centre),95,1800757.8847,5819337.8438
4612,14001212,Claudelands,Lynden Court East A (Chartwell Shopping Centre),96,1800757.8847,5819337.8438
4616,14001212,Rototuna,Lynden Court East A (Chartwell Shopping Centre),97,1800757.8847,5819337.8438
4641,14001212,Flagstaff North,Lynden Court East A (Chartwell Shopping Centre),98,1800757.8847,5819337.8438
4648,14001212,Chartwell,Lynden Court East A (Chartwell Shopping Centre),99,1800757.8847,5819337.8438
9022,14001212,Flagstaff,Lynden Court East A (Chartwell Shopping Centre),100,1800757.8847,5819337.8438
9032,14001212,Rototuna Circular,Lynden Court East A (Chartwell Shopping Centre),101,1800757.8847,5819337.8438
3771,14001216,Orbiter,"52 Hukanui Rd, Hamilton",102,1801256.4808,5818390.026
4641,14001216,Flagstaff North,"52 Hukanui Rd, Hamilton",103,1801256.4808,5818390.026
4656,14001219,Nawton,"60 Grandview Rd, Hamilton",104,1797333.6462,5816432.9318
9032,14001221,Rototuna Circular,"140 Clarkin Rd, Hamilton",105,1800615.1329,5817773.3223
4618,14001222,Hamilton Gardens Uni,"44 MacFarlane St, Hamilton",106,1801922.5891,5813702.3959
19537,14001224,Meteor,"Transport Centre (Bryce St, Platform 3)",107,1800582.1008,5815403.3617
4616,14001232,Rototuna,Lynden Court West E (Chartwell Shopping Centre),108,1800727.9349,5819364.9554
4641,14001232,Flagstaff North,Lynden Court West E (Chartwell Shopping Centre),109,1800727.9349,5819364.9554
4648,14001232,Chartwell,Lynden Court West E (Chartwell Shopping Centre),110,1800727.9349,5819364.9554
9022,14001232,Flagstaff,Lynden Court West E (Chartwell Shopping Centre),111,1800727.9349,5819364.9554
9032,14001232,Rototuna Circular,Lynden Court West E (Chartwell Shopping Centre),112,1800727.9349,5819364.9554
3771,14001235,Orbiter,"7 Foreman Rd, Hamilton",113,1796892.4214,5818292.2975
4656,14001235,Nawton,"7 Foreman Rd, Hamilton",114,1796892.4214,5818292.2975
19537,14001239,Meteor,"Opp 132 Masters Ave, Hamilton",115,1804814.9743,5814536.6353
3771,14001247,Orbiter,"77 Hukanui Rd, Hamilton",116,1801226.5041,5818399.9432
4641,14001247,Flagstaff North,"77 Hukanui Rd, Hamilton",117,1801226.5041,5818399.9432
3771,14001254,Orbiter,"Opp 452 Hukanui Rd, Hamilton",118,1800369.373,5821439.0193
4641,14001254,Flagstaff North,"Opp 452 Hukanui Rd, Hamilton",119,1800369.373,5821439.0193
9032,14001254,Rototuna Circular,"Opp 452 Hukanui Rd, Hamilton",120,1800369.373,5821439.0193
15643,14001255,Bremworth / Templeview,"Opp 39 Amanda Ave, Hamilton",121,1797310.9755,5813822.8617
4648,14001257,Chartwell,"50 Glen Lynne Ave, Hamilton",122,1799980.6478,5819846.6723
9022,14001257,Flagstaff,"50 Glen Lynne Ave, Hamilton",123,1799980.6478,5819846.6723
9032,14001257,Rototuna Circular,"50 Glen Lynne Ave, Hamilton",124,1799980.6478,5819846.6723
12858,14001259,Comet,"381 Te Rapa Rd, Hamilton (Road and Sport)",125,1798419.3396,5817933.4763
4648,14001271,Chartwell,"58 Comries Rd, Hamilton",126,1800169.6107,5819096.1527
4648,14001272,Chartwell,"17 Herbert Rd, Hamilton",127,1800030.2586,5819271.6408
12858,14001277,Comet,"35 Acacia Cr, Hamilton",128,1801848.1451,5810735.7525
4648,14001278,Chartwell,"4 Glen Lynne Ave, Hamilton",129,1799591.7252,5819711.3114
9022,14001278,Flagstaff,"4 Glen Lynne Ave, Hamilton",130,1799591.7252,5819711.3114
9032,14001278,Rototuna Circular,"4 Glen Lynne Ave, Hamilton",131,1799591.7252,5819711.3114
4648,14001282,Chartwell,"768 River Rd, Hamilton (near Day's Park)",132,1799714.4366,5818481.2957
9022,14001282,Flagstaff,"768 River Rd, Hamilton (near Day's Park)",133,1799714.4366,5818481.2957
3771,14001293,Orbiter,"234 Kahikātea Dr, Hamilton",134,1799304.6553,5813274.9154
3771,14001294,Orbiter,"110 Kahikātea Dr, Hamilton (Z Service Station)",135,1799884.8692,5813080.1719
3771,14001295,Orbiter,"243 Kahikātea Dr, Hamilton",136,1799283.9687,5813268.3104
3771,14001296,Orbiter,"71A Kahikātea Dr, Hamilton",137,1800081.8912,5813000.74
4608,14001296,Fitzroy,"71A Kahikātea Dr, Hamilton",138,1800081.8912,5813000.74
3771,14001297,Orbiter,"16 Moreland Ave, Hamilton",139,1797003.461,5820950.1943
4622,14001297,Pukete,"16 Moreland Ave, Hamilton",140,1797003.461,5820950.1943
4606,14001300,Fairfield,"81 Bankwood Rd, Hamilton",141,1800569.4301,5818446.7109
4616,14001300,Rototuna,"81 Bankwood Rd, Hamilton",142,1800569.4301,5818446.7109
9022,14001300,Flagstaff,"81 Bankwood Rd, Hamilton",143,1800569.4301,5818446.7109
9032,14001300,Rototuna Circular,"81 Bankwood Rd, Hamilton",144,1800569.4301,5818446.7109
4612,14001308,Claudelands,"3 Chedworth Ave, Hamilton",145,1801042.1595,5819202.0451
4622,14001311,Pukete,"28 Maui St, Hamilton",146,1796181.4483,5820863.5385
4656,14001317,Nawton,"5 Wall St, Hamilton",147,1797458.4226,5816678.543
4656,14001319,Nawton,"35 Dominion Rd, Hamilton",148,1797139.6466,5816770.3451
12858,14001325,Comet,"39 Saxbys Rd, Hamilton",149,1800569.5498,5811313.9039
12858,14001327,Comet,"35 Deanwell Ave, Hamilton",150,1800364.4443,5811641.2336
12858,14001329,Comet,"36A Prisk St, Hamilton",151,1800182.8262,5812170.9217
4606,14001332,Fairfield,"124 Comries Rd, Hamilton",152,1800666.9674,5819224.737
4616,14001332,Rototuna,"124 Comries Rd, Hamilton",153,1800666.9674,5819224.737
4648,14001332,Chartwell,"124 Comries Rd, Hamilton",154,1800666.9674,5819224.737
9022,14001332,Flagstaff,"124 Comries Rd, Hamilton",155,1800666.9674,5819224.737
9032,14001332,Rototuna Circular,"124 Comries Rd, Hamilton",156,1800666.9674,5819224.737
12858,14001333,Comet,"52 Ōhaupō Rd, Hamilton",157,1800792.4827,5812814.5643
4608,14001333,Fitzroy,"52 Ōhaupō Rd, Hamilton",158,1800792.4827,5812814.5643
4608,14001335,Fitzroy,"64 Alison St, Hamilton",159,1799961.9898,5813292.2077
19537,14001336,Meteor,"Opp 100 Hillcrest Rd, Hamilton",160,1804091.5218,5814844.6473
9032,14001338,Rototuna Circular,"41 Clarkin Rd, Hamilton",161,1800051.7251,5817639.5352
4638,14001339,Dinsdale,"20 Farnborough Dr, Hamilton",162,1796153.5165,5816717.5078
3771,14001341,Orbiter,"30 Palmerston St, Hamilton",163,1801075.4764,5814326.0773
4608,14001341,Fitzroy,"30 Palmerston St, Hamilton",164,1801075.4764,5814326.0773
4656,14001344,Nawton,"95 Rimu St, Hamilton",165,1798826.881,5816133.2223
3771,14001354,Orbiter,"19 Palmerston St, Hamilton",166,1801101.8357,5814333.1568
4608,14001354,Fitzroy,"19 Palmerston St, Hamilton",167,1801101.8357,5814333.1568
4656,14001370,Nawton,"200 Seddon Rd, Hamilton",168,1799271.9016,5816160.7317
4622,14001383,Pukete,"Opp 1161 Victoria St, Hamilton",169,1800231.8345,5816550.1571
4648,14001383,Chartwell,"Opp 1161 Victoria St, Hamilton",170,1800231.8345,5816550.1571
9022,14001383,Flagstaff,"Opp 1161 Victoria St, Hamilton",171,1800231.8345,5816550.1571
9032,14001383,Rototuna Circular,"Opp 1161 Victoria St, Hamilton",172,1800231.8345,5816550.1571
12858,14001388,Comet,"48 Māhoe St, Hamilton",173,1800531.5429,5812604.7439
4610,14001391,University,"52 Te Aroha St, Hamilton",174,1801943.1108,5815964.0554
12858,14001393,Comet,"6 Glenview Tce, Hamilton",175,1801086.7412,5811752.8303
12858,14001395,Comet,"144 Ōhaupō Rd, Hamilton",176,1800893.9637,5812074.3079
4608,14001395,Fitzroy,"144 Ōhaupō Rd, Hamilton",177,1800893.9637,5812074.3079
12858,14001398,Comet,"32 Ōhaupō Rd, Hamilton",178,1800720.707,5813060.8193
3771,14001398,Orbiter,"32 Ōhaupō Rd, Hamilton",179,1800720.707,5813060.8193
4608,14001398,Fitzroy,"32 Ōhaupō Rd, Hamilton",180,1800720.707,5813060.8193
12858,14001399,Comet,Waikato Hospital Northbound,181,1800795.3471,5813317.9345
3771,14001399,Orbiter,Waikato Hospital Northbound,182,1800795.3471,5813317.9345
4608,14001399,Fitzroy,Waikato Hospital Northbound,183,1800795.3471,5813317.9345
4641,14001407,Flagstaff North,"Opp 10 Petersburg Dr, Hamilton",184,1797312.126,5822068.7887
4616,14001410,Rototuna,"Opp 222 Borman Rd, Hamilton",185,1799917.7198,5822624.8465
9022,14001410,Flagstaff,"Opp 222 Borman Rd, Hamilton",186,1799917.7198,5822624.8465
9032,14001410,Rototuna Circular,"Opp 222 Borman Rd, Hamilton",187,1799917.7198,5822624.8465
12858,14001414,Comet,Waikato Hospital Southbound,188,1800801.1974,5813286.9235
3771,14001414,Orbiter,Waikato Hospital Southbound,189,1800801.1974,5813286.9235
4608,14001414,Fitzroy,Waikato Hospital Southbound,190,1800801.1974,5813286.9235
12858,14001417,Comet,"45 Ōhaupō Rd, Hamilton",191,1800779.7917,5812893.7102
4608,14001417,Fitzroy,"45 Ōhaupō Rd, Hamilton",192,1800779.7917,5812893.7102
19537,14001419,Meteor,"Opp Gate 5, University of Waikato",193,1804303.5779,5815331.9554
4648,14001430,Chartwell,"42 Pulham Cr, Hamilton",194,1799998.7701,5819754.1848
15643,14001438,Bremworth / Templeview,"190 Tuhikaramea Rd, Hamilton",195,1797344.5724,5813416.5612
3771,14001440,Orbiter,"29 Moreland Ave, Hamilton",196,1797002.515,5820969.6475
4622,14001440,Pukete,"29 Moreland Ave, Hamilton",197,1797002.515,5820969.6475
4612,14001441,Claudelands,Lynden Court East C (Chartwell Shopping Centre),198,1800728.1737,5819383.8056
4656,14001442,Nawton,"49 Breckons Ave, Hamilton",199,1796947.2462,5817020.5537
4641,14001445,Flagstaff North,"403 Borman Rd, Hamilton",200,1798114.1635,5822841.779
9032,14001445,Rototuna Circular,"403 Borman Rd, Hamilton",201,1798114.1635,5822841.779
19537,14001450,Meteor,"24 Maple Ave, Hamilton",202,1797255.7963,5815435.0561
4610,14001464,University,"Opp 90 Te Aroha St, Hamilton",203,1802340.666,5816075.5453
19537,14001477,Meteor,"171 Clyde St, Hamilton",204,1802631.802,5815007.0846
3771,14001477,Orbiter,"171 Clyde St, Hamilton",205,1802631.802,5815007.0846
12858,14001482,Comet,"37 Splitt Ave, Hamilton",206,1802123.8043,5811629.0033
4616,14001487,Rototuna,"113 Huntington Dr, Hamilton",207,1801369.5819,5819923.2229
4648,14001487,Chartwell,"113 Huntington Dr, Hamilton",208,1801369.5819,5819923.2229
12858,14001490,Comet,The Base (Platform A),209,1796577.7326,5819814.6209
4620,14001491,Te Rapa,The Base (Platform B),210,1796589.0322,5819810.0578
4622,14001491,Pukete,The Base (Platform B),211,1796589.0322,5819810.0578
4608,14001494,Fitzroy,"8 Waterford Rd, Hamilton",212,1802557.3008,5812454.488
4648,14001496,Chartwell,"26 Glen Lynne Ave, Hamilton",213,1799853.8525,5819809.8865
9022,14001496,Flagstaff,"26 Glen Lynne Ave, Hamilton",214,1799853.8525,5819809.8865
9032,14001496,Rototuna Circular,"26 Glen Lynne Ave, Hamilton",215,1799853.8525,5819809.8865
4612,14001499,Claudelands,"62 London St, Hamilton",216,1800645.0652,5815740.6989
4620,14001502,Te Rapa,"Opp 50 Garnett Ave, Hamilton",217,1798470.932,5817550.9068
4656,14001504,Nawton,"26 Wall St, Hamilton",218,1797337.6882,5816866.3076
4656,14001511,Nawton,"36 Grandview Rd, Hamilton",219,1797486.9135,5816543.6207
4622,14001513,Pukete,"1240 Victoria St, Hamilton",220,1799960.4511,5816868.5398
4648,14001513,Chartwell,"1240 Victoria St, Hamilton",221,1799960.4511,5816868.5398
9022,14001513,Flagstaff,"1240 Victoria St, Hamilton",222,1799960.4511,5816868.5398
9032,14001513,Rototuna Circular,"1240 Victoria St, Hamilton",223,1799960.4511,5816868.5398
3771,14001514,Orbiter,"5 Discovery Dr, Hamilton",224,1798259.675,5821109.6145
4616,14001523,Rototuna,"12 Turakina Rise, Hamilton (Woolworths)",225,1798952.3938,5822592.878
9022,14001523,Flagstaff,"12 Turakina Rise, Hamilton (Woolworths)",226,1798952.3938,5822592.878
9032,14001523,Rototuna Circular,"12 Turakina Rise, Hamilton (Woolworths)",227,1798952.3938,5822592.878
12858,14001524,Comet,"568 Anglesea St, Hamilton",228,1800259.074,5816028.7377
4656,14001524,Nawton,"568 Anglesea St, Hamilton",229,1800259.074,5816028.7377
4606,14001528,Fairfield,"126 Fairfield Rd, Hamilton",230,1800912.3093,5817344.8082
4608,14001532,Fitzroy,"62 Pine Ave, Hamilton",231,1801356.6897,5812439.1195
4612,14001541,Claudelands,"131 Fairview St, Hamilton",232,1802404.4049,5818733.1346
3771,14001547,Orbiter,"Opp 72 Peachgrove Rd, Hamilton",233,1802366.5987,5815657.0737
4610,14001547,University,"Opp 72 Peachgrove Rd, Hamilton",234,1802366.5987,5815657.0737
4641,14001547,Flagstaff North,"Opp 72 Peachgrove Rd, Hamilton",235,1802366.5987,5815657.0737
4612,14001550,Claudelands,"25A Fifth Ave, Hamilton",236,1802150.5817,5817031.8663
3720,14001564,Tamahere/Matangi,"218 Cambridge Rd, Hamilton",237,1804328.3218,5813737.3926
4604,14001564,Hillcrest,"218 Cambridge Rd, Hamilton",238,1804328.3218,5813737.3926
4618,14001564,Hamilton Gardens Uni,"218 Cambridge Rd, Hamilton",239,1804328.3218,5813737.3926
4616,14001566,Rototuna,"64 Callum Brae Dr, Hamilton",240,1799810.0205,5821162.2232
4606,14001567,Fairfield,"3 Snell Dr, Hamilton",241,1802200.1556,5818587.1032
9032,14001573,Rototuna Circular,"83 Clarkin Rd, Hamilton",242,1800274.0225,5817697.7923
12858,14001600,Comet,"9 Garden Heights Ave, Hamilton",243,1801556.0282,5811440.0052
19537,14001608,Meteor,"56 Commerce St, Hamilton",244,1799639.3704,5815509.3788
3771,14001614,Orbiter,"70 Foreman Rd, Hamilton",245,1796793.8127,5818999.8311
4656,14001614,Nawton,"70 Foreman Rd, Hamilton",246,1796793.8127,5818999.8311
4656,14001615,Nawton,"5 Waimarie St, Hamilton (Fraser High School)",247,1797725.8309,5815859.9528
4608,14001616,Fitzroy,"40 Urlich Ave, Hamilton",248,1801108.5955,5812070.4415
3771,14001620,Orbiter,"114 Discovery Dr, Hamilton",249,1798806.71,5821982.488
4641,14001620,Flagstaff North,"114 Discovery Dr, Hamilton",250,1798806.71,5821982.488
4606,14001624,Fairfield,"204 Tramway Rd, Hamilton",251,1802419.4395,5818057.7343
3771,14001629,Orbiter,"359 Peachgrove Rd, Hamilton",252,1801714.4642,5817602.7901
4606,14001629,Fairfield,"359 Peachgrove Rd, Hamilton",253,1801714.4642,5817602.7901
4641,14001629,Flagstaff North,"359 Peachgrove Rd, Hamilton",254,1801714.4642,5817602.7901
12858,14001633,Comet,"573 Te Rapa Rd, Hamilton",255,1797910.2612,5818603.6702
4606,14001636,Fairfield,"56 Fairfield Rd, Hamilton",256,1800433.2978,5817346.3766
4606,14001640,Fairfield,"19 Oakley Ave, Hamilton",257,1800926.1993,5816505.37
19537,14001641,Meteor,"22 Hillcrest Rd, Hamilton",258,1803878.0641,5814304.1264
9032,14001642,Rototuna Circular,"7 Wiltshire Dr, Hamilton",259,1801432.098,5821363.2724
4618,14001648,Hamilton Gardens Uni,"82 Brookfield St, Hamilton",260,1802728.7769,5813836.0202
3771,14001649,Orbiter,"62 Church Rd, Hamilton (Flex Fitness)",261,1796547.1248,5820536.1061
4622,14001649,Pukete,"62 Church Rd, Hamilton (Flex Fitness)",262,1796547.1248,5820536.1061
3771,14001652,Orbiter,"16 Church Rd, Hamilton",263,1796835.7217,5821011.8262
12858,14001657,Comet,"300 Te Rapa Rd, Hamilton",264,1798729.353,5817732.0014
4622,14001659,Pukete,"1335 Victoria St, Hamilton",265,1799494.002,5817226.5051
3771,14001663,Orbiter,"Ruakura Rd, Hamilton (opp Innovation Park)",266,1803529.0104,5816021.9316
4608,14001672,Fitzroy,"118 Fitzroy Ave, Hamilton",267,1802438.2113,5812208.0292
4608,14001677,Fitzroy,"12 Norrie St, Hamilton",268,1802199.3466,5812796.7458
4641,14001682,Flagstaff North,"Opp 129 Cumberland Dr, Hamilton",269,1797534.6156,5822385.0118
19537,14001683,Meteor,"88 Silverdale Rd, Hamilton",270,1804938.8785,5814756.5182
4618,14001683,Hamilton Gardens Uni,"88 Silverdale Rd, Hamilton",271,1804938.8785,5814756.5182
4608,14001685,Fitzroy,"72 Urlich Ave, Hamilton",272,1801160.2197,5812304.6882
12858,14001687,Comet,"80 Pelorus St, Hamilton",273,1802116.5406,5811260.1967
4606,14001690,Fairfield,"48 Holland Rd, Hamilton",274,1801297.3213,5817348.7302
3771,14001692,Orbiter,"Ruakura Rd, Hamilton (Innovation Park)",275,1803568.3886,5816030.9024
19537,14001697,Meteor,"109 Cambridge Rd, Hamilton",276,1803855.5058,5814033.1147
3720,14001697,Tamahere/Matangi,"109 Cambridge Rd, Hamilton",277,1803855.5058,5814033.1147
4604,14001697,Hillcrest,"109 Cambridge Rd, Hamilton",278,1803855.5058,5814033.1147
4618,14001697,Hamilton Gardens Uni,"109 Cambridge Rd, Hamilton",279,1803855.5058,5814033.1147
3771,14001720,Orbiter,"19 Church Rd, Hamilton",280,1796843.5543,5821011.1951
4656,14001723,Nawton,"27 Rotokauri Rd, Hamilton",281,1797023.4615,5817431.8704
3771,14001724,Orbiter,"20 Hukanui Rd, Hamilton",282,1801460.0611,5818191.7291
4641,14001724,Flagstaff North,"20 Hukanui Rd, Hamilton",283,1801460.0611,5818191.7291
4620,14001726,Te Rapa,"Opp 153 Māeroa Rd, Hamilton",284,1798933.6163,5816569.2294
4610,14001731,University,"75 Cameron Rd, Hamilton",285,1803262.0461,5815507.3143
4610,14001739,University,"92 Te Aroha St, Hamilton",286,1802293.3838,5816052.9254
12858,14001741,Comet,"17 Saxbys Rd, Hamilton",287,1800837.1861,5811412.8657
4618,14001744,Hamilton Gardens Uni,"70 Jellicoe Dr, Hamilton",288,1801677.2472,5813646.0122
4608,14001754,Fitzroy,"103 Lake Cr, Hamilton",289,1800228.6344,5813590.3543
15643,14001756,Bremworth / Templeview,"Opp 77 Queens Ave, Hamilton",290,1799670.3451,5814734.0452
4638,14001756,Dinsdale,"Opp 77 Queens Ave, Hamilton",291,1799670.3451,5814734.0452
3771,14001757,Orbiter,"72 Peachgrove Rd, Hamilton",292,1802393.7495,5815539.1504
